#OTU ID	029SS	116JS	129GP	46	215	300	023TD	077SF	193MR	152JF	179TH	115RW	HG113	043RB	063CG	149SD	HG237	282	843	895	2123	120NG	12	710	128TW	164JO	HG216	064DB	453	198LW
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__	92	80	69	72	310	45	21	40	26	12	89	94	48	7	53	3	46	115	44	77	16	56	243	67	6	51	24	5	91	16
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Anaerostipes	25	5	3	6	8	3	21	1	0	0	7	1	0	2	3	0	1	163	0	2	210	3	75	18	1	2	5	2	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Blautia	2	6	16	58	21	8	55	13	8	2	33	22	17	3	18	4	43	25	5	51	57	41	157	42	4	11	28	0	28	35
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Clostridium_XlVa	1	3	19	14	4	1	1	1	0	1	21	1	1	0	5	0	0	1	15	54	0	0	27	17	0	34	1	1	11	19
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Clostridium_XlVb	2	5	5	13	0	10	10	0	0	0	41	49	5	0	1	3	0	148	7	3	0	4	3	9	2	0	1	3	0	23
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Coprococcus	0	0	17	0	32	0	20	403	3	0	12	5	0	0	33	1	80	25	21	13	0	26	10	7	0	0	67	0	24	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Dorea	0	2	3	2	69	8	2	31	3	1	1	8	20	0	7	0	99	22	0	80	0	8	3	41	1	0	47	0	18	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Howardella	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	3	0	11	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Lachnospiracea_incertae_sedis	107	14	162	281	15	16	55	166	233	10	118	260	781	4	39	21	108	479	49	113	0	114	114	320	3	10	16	57	226	12
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Pseudobutyrivibrio	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Roseburia	11	1	106	92	76	40	21	1	52	62	22	23	28	0	26	2	23	76	0	26	1	25	899	74	7	1	56	7	126	22
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Ruminococcus2	2	0	27	8	1	74	4	123	0	0	32	16	100	2	9	6	584	7	24	71	89	22	109	4	71	0	75	2	20	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Syntrophococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	21	0	3	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__	18	0	20	57	12	8	21	121	11	0	30	15	7	25	35	8	33	32	9	1	87	22	12	23	3	0	27	5	17	3
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Anaerofilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Butyricicoccus	1	2	1	14	0	1	7	1	4	0	11	7	1	0	21	4	4	16	2	24	0	0	6	5	0	0	0	1	8	11
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Clostridium_III	0	0	1	1	1	0	7	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Clostridium_IV	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	1	4	1	0	0	6	0	2	0	0	0	0	42
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Ethanoligenens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Faecalibacterium	272	418	625	575	37	257	1118	18	123	6	0	687	573	188	421	100	382	602	0	161	0	346	35	778	82	64	857	694	1092	251
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Flavonifractor	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	4	1	0	0	1	0	3	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Gemmiger	6	0	5	18	1	1	3	15	0	0	13	3	4	9	6	1	11	7	0	0	0	1	7	5	0	0	6	4	4	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Oscillibacter	2	20	4	23	66	15	18	5	3	0	9	35	2	0	0	2	173	21	3	38	0	24	13	32	12	2	9	0	4	3
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Ruminococcus	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Sporobacter	0	0	0	0	71	1	10	7	0	0	0	0	0	0	1	1	89	8	0	1	0	22	11	5	7	0	1	0	0	0
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Catenibacterium	0	1	0	0	8	13	0	0	0	0	0	0	0	25	0	2	52	44	0	92	0	0	0	0	0	0	19	9	71	0
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Clostridium_XVIII	0	0	0	17	0	0	0	0	0	0	0	18	5	0	0	0	7	0	8	1	63	0	41	1	0	0	0	0	0	1
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Coprobacillus	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Erysipelotrichaceae_incertae_sedis	0	0	0	0	11	6	0	0	0	0	81	0	13	0	0	1	76	19	1	0	0	45	0	0	13	0	17	0	12	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Acidaminococcaceae._.g__	0	0	11	0	49	34	5	0	0	14	0	0	14	9	0	34	8	25	0	34	0	0	0	0	0	1	17	25	6	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Acidaminococcaceae._.g__Acidaminococcus	0	0	0	65	9	0	4	7	13	0	0	0	7	31	19	0	0	0	0	0	0	25	0	6	0	28	2	8	84	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Acidaminococcaceae._.g__Phascolarctobacterium	0	6	0	124	4	0	0	0	34	0	27	15	0	0	0	0	0	1	0	0	0	0	0	39	0	15	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__	0	0	0	0	0	40	0	1	0	0	0	0	0	0	32	9	0	58	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Dialister	16	0	4	0	4	0	0	1	2	0	0	0	1	0	103	1	15	0	0	0	1	1	0	0	2	0	333	1	64	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	70	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Megasphaera	0	0	1	0	46	0	0	27	12	8	0	0	0	3	52	0	4	0	0	6	0	1	0	19	1	8	244	16	51	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Mitsuokella	0	0	0	0	94	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	20	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Schwartzia	0	0	0	0	0	17	0	0	0	0	0	0	0	0	30	3	0	29	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Selenomonas	0	0	0	0	0	14	0	0	0	0	0	0	0	0	18	5	0	22	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Veillonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	5	0	0	1	0	0	0	0	0	0
k__Bacteria._.p__Fusobacteria._.c__Fusobacteriia._.o__Fusobacteriales._.f__Fusobacteriaceae._.g__Clostridium_XIX	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Fusobacteria._.c__Fusobacteriia._.o__Fusobacteriales._.f__Fusobacteriaceae._.g__Fusobacterium	0	0	0	0	0	2	0	0	0	1109	0	39	0	0	0	10	0	0	0	50	0	0	0	0	0	1	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__._.o__._.f__._.g__	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Sutterellaceae._.g__Parasutterella	7	0	0	0	0	0	0	7	0	0	0	7	1	0	0	0	0	0	0	0	83	3	0	0	1	0	1	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Sutterellaceae._.g__Sutterella	0	0	3	0	0	1	5	0	7	8	42	0	0	35	0	4	1	1	0	1	0	0	0	0	0	7	0	20	0	0
k__Bacteria._.p__Proteobacteria._.c__Gammaproteobacteria._.o__Aeromonadales._.f__Succinivibrionaceae._.g__	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Gammaproteobacteria._.o__Aeromonadales._.f__Succinivibrionaceae._.g__Succinivibrio	0	0	0	0	99	2	0	0	0	4	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Gammaproteobacteria._.o__Enterobacteriales._.f__Enterobacteriaceae._.g__	0	0	0	0	0	0	0	10	0	0	0	0	0	5	1	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Gammaproteobacteria._.o__Enterobacteriales._.f__Enterobacteriaceae._.g__Cronobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	5	0	0	0	0	0	15	0	0	0
k__Bacteria._.p__Synergistetes._.c__Synergistia._.o__Synergistales._.f__Synergistaceae._.g__Pyramidobacter	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria._.p__Tenericutes._.c__Mollicutes._.o__._.f__._.g__	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
